"Campaign name","Ad set name","Ad name",Ads,Age,Gender,Objective,Day,Description,"Delivery status","Delivery level","Attribution setting","Result type",Results,Reach,Frequency,"Cost per result","Amount spent (INR)","Quality ranking","Engagement rate ranking","Conversion rate ranking",Impressions,"CPM (cost per 1,000 impressions)","Link clicks","CPC (cost per link click)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all)","Adds to cart","Website adds to cart","Meta adds to cart","Cost per add to cart","Adds to cart conversion value","Website adds to cart conversion value",Purchases,"Website purchases","Shops-assisted purchases","Purchase ROAS (return on ad spend)","Website purchase ROAS (return on ad spend)","Purchases conversion value","Website purchases conversion value","Shops-assisted purchases conversion value","Cost per purchase",Views,Viewers,"Gross impressions (includes invalid impressions from non-human traffic)","Results rate per link clicks","Average purchases conversion value","Auto-refresh impressions","Purchases rate per link clicks","Purchases rate per landing page views","Landing page views rate per link clicks","Result value type","Results value","Result value type","Results ROAS","Unique link clicks","Unique CTR (link click-through rate)","Unique clicks (all)","Unique CTR (all)","Meta purchase conversion value","Reporting starts","Reporting ends",Objective,"Performance goal","Buying type",Starts,Ends,Bid,"Bid type","Ad ID","Ad name","Ad Set Budget","Ad Set Budget Type","Campaign Budget","Campaign Budget Type","Campaign ID","Ad set name","Ad set ID","Campaign name",Currency,Description,headline,"Website URL",call_to_action_type,"Image hash","Image name","URL parameters","Included custom audiences","Excluded custom audiences"
"secretswap - 4 angles test-21 June","broad 35+","Convenience & Family - 2","Convenience & Family - 2",18-24,female,OUTCOME_SALES,2026-06-22,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.29,-,-,-,1,290,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22,2026-06-22,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247445893700335,"Convenience & Family - 2","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,d28c67a72599aed176d689522503b263,ad_creative_thali_1781972868839.png_105_105,convienience,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",45-54,male,OUTCOME_SALES,2026-06-22,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,3,1,,0.61,-,-,-,3,203.33333333,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22,2026-06-22,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",45-54,female,OUTCOME_SALES,2026-06-22,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,3,1.33333333,4.43,4.43,-,-,-,4,1107.5,1,4.43,25,1,25,4.43,,,,,,,1,1,,112.64108352,112.64108352,499,499,,4.43,,,,100,499,,,,,"Website purchases conversion value",499,"Website purchases conversion value",112.64108352,,,,,,2026-06-22,2026-06-22,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",55-64,female,OUTCOME_SALES,2026-06-22,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,2,,1.38,-,-,-,2,690,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22,2026-06-22,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",55-64,male,OUTCOME_SALES,2026-06-22,"Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,0.18,-,-,-,2,90,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22,2026-06-22,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",35-44,male,OUTCOME_SALES,2026-06-22,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,2.72,-,-,-,2,1360,1,2.72,50,1,50,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22,2026-06-22,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",55-64,male,OUTCOME_SALES,2026-06-22,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.88,-,-,-,1,880,1,0.88,100,1,100,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22,2026-06-22,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Flavor Focus - 4","Flavor Focus - 4",65+,male,OUTCOME_SALES,2026-06-22,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,3,1,,11.14,-,-,-,3,3713.33333333,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22,2026-06-22,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247446284390335,"Flavor Focus - 4","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,42de942a5042d3e34c452b63760836a3,ad_creative_compliant_curry_1781973167022.png_105_105,flavor,,
"secretswap - 4 angles test-21 June","broad 35+","Guilt Free desire -1","Guilt Free desire -1",65+,male,OUTCOME_SALES,2026-06-21,"Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,3,1,,1.56,-,-,-,3,520,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247443752280335,"Guilt Free desire -1","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,dd0ed0dd6548a950596a056b6fc569b2,ad_creative_sweets_1781972854192.png_105_105,"guilt free",,
"secretswap - 4 angles test-21 June","broad 35+","Guilt Free desire -1","Guilt Free desire -1",55-64,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.04,-,-,-,1,40,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247443752280335,"Guilt Free desire -1","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,dd0ed0dd6548a950596a056b6fc569b2,ad_creative_sweets_1781972854192.png_105_105,"guilt free",,
"secretswap - 4 angles test-21 June","broad 35+","Guilt Free desire -1","Guilt Free desire -1",55-64,female,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.01,-,-,-,1,10,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247443752280335,"Guilt Free desire -1","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,dd0ed0dd6548a950596a056b6fc569b2,ad_creative_sweets_1781972854192.png_105_105,"guilt free",,
"secretswap - 4 angles test-21 June","broad 35+","Guilt Free desire -1","Guilt Free desire -1",18-24,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,0.01,-,-,-,2,5,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247443752280335,"Guilt Free desire -1","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,dd0ed0dd6548a950596a056b6fc569b2,ad_creative_sweets_1781972854192.png_105_105,"guilt free",,
"secretswap - 4 angles test-21 June","broad 35+","Guilt Free desire -1","Guilt Free desire -1",25-34,female,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.12,-,-,-,1,120,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247443752280335,"Guilt Free desire -1","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,dd0ed0dd6548a950596a056b6fc569b2,ad_creative_sweets_1781972854192.png_105_105,"guilt free",,
"healthy D recipes","New Sales Ad Set",9,9,25-34,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,0.49,-,-,-,2,245,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"secretswap - 4 angles test-21 June","broad 35+","Guilt Free desire -1","Guilt Free desire -1",65+,female,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. ",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0,-,-,-,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247443752280335,"Guilt Free desire -1","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,dd0ed0dd6548a950596a056b6fc569b2,ad_creative_sweets_1781972854192.png_105_105,"guilt free",,
"healthy D recipes","New Sales Ad Set",9,9,35-44,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.01,-,-,-,1,10,1,0.01,100,1,100,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",9,9,25-34,female,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0,-,-,-,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",9,9,55-64,female,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.04,-,-,-,1,40,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",7,7,65+,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.37,-,-,-,1,370,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278131720335,7,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,cc1f99178902ec85f34b1a3bb9233c8f,679665943_1318595233534060_9039814639623822203_n.jpg,1,,
"secretswap - 4 angles test-21 June","broad 35+","Guilt Free desire -1","Guilt Free desire -1",55-64,male,OUTCOME_SALES,2026-06-21,"Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,3,1,,0.34,-,-,-,3,113.33333333,,,,1,33.33333333,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247443752280335,"Guilt Free desire -1","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,dd0ed0dd6548a950596a056b6fc569b2,ad_creative_sweets_1781972854192.png_105_105,"guilt free",,
"healthy D recipes","New Sales Ad Set",7,7,45-54,male,OUTCOME_SALES,2026-06-21,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1.5,,0.4,-,-,-,3,133.33333333,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278131720335,7,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,cc1f99178902ec85f34b1a3bb9233c8f,679665943_1318595233534060_9039814639623822203_n.jpg,1,,
"secretswap - 4 angles test-21 June","broad 35+","Guilt Free desire -1","Guilt Free desire -1",35-44,female,OUTCOME_SALES,2026-06-21,"Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,4,-,-,-,2,2000,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247443752280335,"Guilt Free desire -1","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,dd0ed0dd6548a950596a056b6fc569b2,ad_creative_sweets_1781972854192.png_105_105,"guilt free",,
"secretswap - 4 angles test-21 June","broad 35+","Guilt Free desire -1","Guilt Free desire -1",18-24,male,OUTCOME_SALES,2026-06-21,"7-Day Guarantee.Rated 4.9/5 by 2847+ healthy home cooks.",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0,-,-,-,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247443752280335,"Guilt Free desire -1","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,dd0ed0dd6548a950596a056b6fc569b2,ad_creative_sweets_1781972854192.png_105_105,"guilt free",,
"secretswap - 4 angles test-21 June","broad 35+","Guilt Free desire -1","Guilt Free desire -1",65+,female,OUTCOME_SALES,2026-06-21,"Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.25,-,-,-,1,250,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247443752280335,"Guilt Free desire -1","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,dd0ed0dd6548a950596a056b6fc569b2,ad_creative_sweets_1781972854192.png_105_105,"guilt free",,
"secretswap - 4 angles test-21 June","broad 35+","Guilt Free desire -1","Guilt Free desire -1",45-54,female,OUTCOME_SALES,2026-06-21,"Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,3,1,,0.68,-,-,-,3,226.66666667,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247443752280335,"Guilt Free desire -1","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,dd0ed0dd6548a950596a056b6fc569b2,ad_creative_sweets_1781972854192.png_105_105,"guilt free",,
"secretswap - 4 angles test-21 June","broad 35+","Guilt Free desire -1","Guilt Free desire -1",25-34,male,OUTCOME_SALES,2026-06-21,"Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.97,-,-,-,1,970,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-21,2026-06-21,Sales,Conversions,AUCTION,2026-06-21,Ongoing,,ABSOLUTE_OCPM,120247443752280335,"Guilt Free desire -1","Using campaign budget",,610,Daily,120247443752180335,"broad 35+",120247443752270335,"secretswap - 4 angles test-21 June",INR,"Join 2,847+ Indian families eating healthier. ","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://secretswaprecipe.vercel.app/,LEARN_MORE,dd0ed0dd6548a950596a056b6fc569b2,ad_creative_sweets_1781972854192.png_105_105,"guilt free",,
